item_id,developer,genre
45750.0,"CAPCOM CO., LTD.",Adventure
57800.0,Stickmen Studios,Adventure
57800.0,Stickmen Studios,Casual
57800.0,Stickmen Studios,Indie
22380.0,Obsidian Entertainment,Action
22380.0,Obsidian Entertainment,RPG
67000.0,Dmytry Lavrov,Action
67000.0,Dmytry Lavrov,Casual
67000.0,Dmytry Lavrov,Indie
80300.0,Ivy Games,Adventure
80300.0,Ivy Games,Indie
50000.0,Noumenon Games,Indie
50000.0,Noumenon Games,Racing
16868.0,"Firaxis Games,Aspyr (Mac, Linux)",Strategy
18040.0,Hothead Games,Action
18040.0,Hothead Games,Indie
18040.0,Hothead Games,RPG
71115.0,SEGA,Action
71115.0,SEGA,Simulation
34317.0,SEGA,Casual
71114.0,SEGA,RPG
71112.0,SEGA,Action
71113.0,SEGA,Action
71113.0,SEGA,Adventure
34319.0,SEGA,Adventure
34316.0,SEGA,Action
34315.0,SEGA,Action
6120.0,Klei Entertainment,Action
6120.0,Klei Entertainment,Indie
35460.0,Teotl Studios,Action
35460.0,Teotl Studios,Adventure
35460.0,Teotl Studios,Indie
32500.0,Aspyr Studios,Action
62000.0,Firemint,Action
62000.0,Firemint,Casual
33570.0,Ascaron Entertainment ltd.,RPG
33570.0,Ascaron Entertainment ltd.,Simulation
33570.0,Ascaron Entertainment ltd.,Strategy
63700.0,Gaijin Games,Action
63700.0,Gaijin Games,Casual
63700.0,Gaijin Games,Indie
46362.0,1C Company,Simulation
46362.0,1C Company,Strategy
49320.0,Nitro Games,Casual
72400.0,Tomkorp Computer Solutions Inc.,Adventure
72400.0,Tomkorp Computer Solutions Inc.,Indie
42964.0,Paradox Interactive,Strategy
43011.0,Double Helix Games,Action
33980.0,Centauri Production,Action
65710.0,Centauri Production,Casual
33990.0,Centauri Production,Adventure
33950.0,Altar Games,Casual
33950.0,Altar Games,Indie
65400.0,React Games,Strategy
65400.0,React Games,Indie
42700.0,Treyarch,Action
38923.0,Sonic Boom Games,Indie
38923.0,Sonic Boom Games,Casual
72500.0,Joshyy,Casual
72500.0,Joshyy,Indie
15740.0,Oddworld Inhabitants,Action
15740.0,Oddworld Inhabitants,Adventure
15740.0,Oddworld Inhabitants,Strategy
38924.0,Sonic Boom Games,Indie
38924.0,Sonic Boom Games,Casual
15750.0,Oddworld Inhabitants,Action
15750.0,Oddworld Inhabitants,Adventure
15750.0,Oddworld Inhabitants,Strategy
45500.0,"Ntreev Soft Co., Ltd.",Casual
45500.0,"Ntreev Soft Co., Ltd.",Indie
31290.0,Telltale Games,Adventure
12100.0,Rockstar Games,Action
12120.0,Rockstar Games,Action
35135.0,Crystal Dynamics Inc.,Action
35135.0,Crystal Dynamics Inc.,Adventure
35137.0,Crystal Dynamics Inc.,Action
35137.0,Crystal Dynamics Inc.,Adventure
35138.0,Crystal Dynamics,Action
35138.0,Crystal Dynamics,Adventure
35136.0,Crystal Dynamics Inc.,Action
35136.0,Crystal Dynamics Inc.,Adventure
12110.0,Rockstar Games,Action
33390.0,Brightside Games,Action
33390.0,Brightside Games,Indie
92300.0,Extend Studio,Action
92300.0,Extend Studio,Indie
80000.0,BlueGiant Interactive,Action
80000.0,BlueGiant Interactive,Indie
80000.0,BlueGiant Interactive,Strategy
47780.0,Visceral Games,Action
51060.0,Big Fish Studios,Adventure
51060.0,Big Fish Studios,Casual
65080.0,Cateia Games,Adventure
63200.0,Uber Entertainment,Action
63200.0,Uber Entertainment,Strategy
63200.0,Uber Entertainment,Indie
63200.0,Uber Entertainment,Sports
60340.0,MumboJumbo,Action
60340.0,MumboJumbo,Adventure
60340.0,MumboJumbo,Casual
71116.0,SEGA,Action
71161.0,SEGA,RPG
71119.0,SEGA,RPG
71118.0,SEGA,RPG
71117.0,SEGA,Action
71166.0,SEGA,Adventure
71165.0,SEGA,Action
71163.0,SEGA,Action
71163.0,SEGA,Adventure
71164.0,SEGA,Action
71160.0,SEGA,RPG
71120.0,SEGA,RPG
47890.0,The Sims Studio,Simulation
48802.0,VStep,Simulation
47896.0,The Sims Studio,Simulation
47892.0,The Sims Studio,Simulation
47894.0,The Sims Studio,Simulation
47893.0,The Sims Studio,Simulation
47895.0,The Sims Studio,Simulation
42000.0,Trinoteam,Casual
42000.0,Trinoteam,Indie
47570.0,Virtual Prophecy Entertainment,Casual
47897.0,The Sims Studio,Simulation
57700.0,Mediatonic,Action
57700.0,Mediatonic,Casual
57700.0,Mediatonic,Indie
63660.0,Cyan Worlds,Adventure
63660.0,Cyan Worlds,Casual
90504.0,Petroglyph,Strategy
7520.0,Reality Pump Studios,RPG
99200.0,Jellyvision,Casual
9930.0,Eden Studios,Racing
24449.0,NeoCoreGames,RPG
41814.0,Positech Games,Strategy
41814.0,Positech Games,Indie
41814.0,Positech Games,Simulation
42925.0,NeoCoreGames,Strategy
57650.0,Realmforge Studios,RPG
57650.0,Realmforge Studios,Strategy
40407.0,"Arcen Games, LLC",Indie
40407.0,"Arcen Games, LLC",Strategy
33770.0,DTP,RPG
47800.0,Stainless Games,Strategy
18408.0,Fakt Software,Casual
18408.0,Fakt Software,Strategy
63710.0,Gaijin Games,Action
63710.0,Gaijin Games,Indie
55100.0,"Kaos Studios,Digital Extremes",Action
80200.0,Red Redemption,Casual
80200.0,Red Redemption,Indie
80200.0,Red Redemption,Simulation
80200.0,Red Redemption,Strategy
92400.0,Copenhagen Game Collective,Indie
56435.0,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
56433.0,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
56432.0,"Relic Entertainment,Feral interactive (Mac/Linux)",Strategy
56431.0,"Relic Entertainment,Feral interactive (Mac/Linux)",Strategy
39120.0,Trion Worlds,Free to Play
39120.0,Trion Worlds,Massively Multiplayer
39120.0,Trion Worlds,RPG
56437.0,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
94000.0,Stout Games,Indie
94000.0,Stout Games,Casual
56434.0,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
92700.0,Black Lion Studios,Action
73012.0,Colossal Order Ltd.,Simulation
48803.0,VStep,Simulation
56536.0,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
44620.0,SimBin,Racing
91200.0,11 bit studios,Action
91200.0,11 bit studios,Indie
91200.0,11 bit studios,Strategy
46790.0,Ntronium Games,Strategy
73170.0,Martin Ivanov,Strategy
57655.0,Realmforge Studios,Strategy
57655.0,Realmforge Studios,RPG
70000.0,800 North and Digital Ranch,Action
70000.0,800 North and Digital Ranch,Indie
57730.0,Gaming Minds Studios,Strategy
620.0,Valve,Action
620.0,Valve,Adventure
42918.0,Arrowhead Game Studios,Action
42918.0,Arrowhead Game Studios,RPG
91600.0,Coffee Stain Studios,Action
91600.0,Coffee Stain Studios,Casual
91600.0,Coffee Stain Studios,Indie
91600.0,Coffee Stain Studios,Strategy
73020.0,1C:InoCo,Strategy
56482.0,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
56438.0,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
56481.0,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
98200.0,Mode 7,Indie
98200.0,Mode 7,Strategy
56480.0,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
72905.0,inner seas,Adventure
72905.0,inner seas,Indie
72905.0,inner seas,RPG
22450.0,inXile Entertainment,Action
22450.0,inXile Entertainment,Adventure
42140.0,Fatshark,Adventure
42140.0,Fatshark,Casual
42140.0,Fatshark,Indie
47898.0,The Sims Studio,Simulation
73181.0,Colossal Order Ltd.,Simulation
73031.0,Arrowhead Game Studios,Action
73031.0,Arrowhead Game Studios,RPG
9992.0,Behaviour,Action
9992.0,Behaviour,Adventure
46490.0,Microids,Adventure
46480.0,Microids,Adventure
42718.0,Treyarch,Action
39160.0,Obsidian Entertainment,Action
39160.0,Obsidian Entertainment,RPG
57900.0,Gearbox Software,Action
102700.0,Red Duck Inc.,Action
102700.0,Red Duck Inc.,Free to Play
9880.0,Cryptic Studios,Free to Play
9880.0,Cryptic Studios,Massively Multiplayer
9880.0,Cryptic Studios,RPG
99900.0,Grey Havens,Action
99900.0,Grey Havens,Adventure
99900.0,Grey Havens,Free to Play
99900.0,Grey Havens,Indie
99900.0,Grey Havens,Massively Multiplayer
99900.0,Grey Havens,RPG
22520.0,"Apus Software,Three Donkeys LLC",Strategy
73014.0,Colossal Order Ltd.,Simulation
7530.0,Reality Pump Studios,Strategy
95700.0,Peter Brinson and Kurosh ValaNejad,Indie
49470.0,Stainless Games Ltd,Strategy
91810.0,Bacon Wrapped Games,Indie
91810.0,Bacon Wrapped Games,Casual
49604.0,Cold Beam Games,Action
49604.0,Cold Beam Games,Casual
49604.0,Cold Beam Games,Indie
98210.0,Mode 7,Strategy
98210.0,Mode 7,Indie
97000.0,Murudai,Indie
97000.0,Murudai,Casual
46760.0,Totem Games,Strategy
46830.0,Totem games,Strategy
73035.0,Arrowhead Game Studios,Action
73035.0,Arrowhead Game Studios,RPG
46840.0,Totem Games,Strategy
21100.0,Day 1 Studios,Action
73037.0,Arrowhead Game Studios,Action
73037.0,Arrowhead Game Studios,RPG
73036.0,Arrowhead Game Studios,Action
73036.0,Arrowhead Game Studios,RPG
24635.0,N3V Games,Simulation
901679.0,Arrowhead Game Studios,Action
901679.0,Arrowhead Game Studios,RPG
25810.0,Paradox Interactive,Strategy
99100.0,Bedlam Games,Action
99100.0,Bedlam Games,RPG
44660.0,SimBin,Racing
90209.0,Giants Software,Simulation
25809.0,Paradox Interactive,Strategy
42903.0,Paradox Development Studio,Strategy
22631.0,Team17 Digital Ltd,Strategy
22634.0,Team17 Digital Ltd,Strategy
22633.0,Team17 Digital Ltd,Strategy
57656.0,Realmforge Studios,Strategy
57656.0,Realmforge Studios,RPG
22632.0,Team17 Digital Ltd,Strategy
94590.0,Telltale Games,Adventure
94590.0,Telltale Games,Casual
35425.0,Tripwire Interactive,Action
73192.0,Ageod,Strategy
105700.0,Secret Base,Action
105700.0,Secret Base,Adventure
105700.0,Secret Base,Indie
72750.0,Obsidian Entertainment,Action
72750.0,Obsidian Entertainment,RPG
56538.0,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
63950.0,1C: Maddox Games,Simulation
61100.0,YeaBoing,Indie
61100.0,YeaBoing,Casual
65228.0,Dovetail Games,Simulation
55205.0,"Kaos Studios,Digital Extremes",Action
102200.0,Mystic Box,Adventure
102200.0,Mystic Box,Indie
102200.0,Mystic Box,RPG
64013.0,Digitalmindsoft,Strategy
15522.0,"Dejobaan Games, LLC",Action
15522.0,"Dejobaan Games, LLC",Indie
63802.0,Lunar Giant,Adventure
63802.0,Lunar Giant,Strategy
63802.0,Lunar Giant,RPG
63802.0,Lunar Giant,Indie
92302.0,Extend Studio,Action
92302.0,Extend Studio,Indie
73183.0,Colossal Order Ltd.,Simulation
42210.0,HeR Interactive,Adventure
65790.0,Bohemia Interactive,Action
65790.0,Bohemia Interactive,Simulation
65790.0,Bohemia Interactive,Strategy
92803.0,Zachtronics,Casual
92803.0,Zachtronics,Indie
57690.0,Haemimont Games,Simulation
57690.0,Haemimont Games,Strategy
42220.0,HeR Interactive,Adventure
42230.0,HeR Interactive,Adventure
111000.0,Total Eclipse,Indie
111000.0,Total Eclipse,Casual
73193.0,Ageod,Strategy
38740.0,Two Tribes,Action
38740.0,Two Tribes,Indie
99612.0,"Firaxis Games,Aspyr (Mac, Linux)",Strategy
99614.0,"Firaxis Games,Aspyr (Mac, Linux)",Strategy
91604.0,Coffee Stain Studios,Indie
70120.0,exosyphen studios,Indie
107200.0,MinMax Games Ltd.,Action
107200.0,MinMax Games Ltd.,Indie
107200.0,MinMax Games Ltd.,RPG
107200.0,MinMax Games Ltd.,Strategy
97108.0,TimeGate Studios,Action
97106.0,TimeGate Studios,Action
97107.0,TimeGate Studios,Action
56487.0,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
72760.0,Obsidian Entertainment,Action
72760.0,Obsidian Entertainment,RPG
99910.0,Three Rings,Adventure
99910.0,Three Rings,Casual
99910.0,Three Rings,Free to Play
99910.0,Three Rings,Massively Multiplayer
99910.0,Three Rings,Strategy
18070.0,Hothead Games,Action
18070.0,Hothead Games,Adventure
18070.0,Hothead Games,RPG
55150.0,Relic,Action
63940.0,1C Company,Strategy
98400.0,Flying Wild Hog,Action
98400.0,Flying Wild Hog,Indie
73194.0,Ageod,Strategy
46520.0,"Octane Games,Meridian4",Action
46520.0,"Octane Games,Meridian4",Indie
22230.0,ACE Team,Action
22230.0,ACE Team,Indie
22230.0,ACE Team,Racing
22230.0,ACE Team,Strategy
35450.0,Tripwire Interactive,Action
35450.0,Tripwire Interactive,Massively Multiplayer
35450.0,Tripwire Interactive,Simulation
33420.0,,Action
33420.0,,Adventure
73185.0,Colossal Order Ltd.,Simulation
49473.0,Stainless Games Ltd,Strategy
73210.0,Paradox Development Studio,RPG
73210.0,Paradox Development Studio,Simulation
73210.0,Paradox Development Studio,Strategy
110600.0,PomPom,Action
110600.0,PomPom,Indie
200080.0,HeR Interactive,Adventure
200440.0,Reality Pump Studios,RPG
111400.0,NGD Studios,Action
111400.0,NGD Studios,Indie
57923.0,Gearbox Software,Action
48220.0,Blackhole,RPG
48220.0,Blackhole,Strategy
9420.0,Gas Powered Games,Strategy
113200.0,Edmund McMillen and Florian Himsl,Action
113200.0,Edmund McMillen and Florian Himsl,Adventure
113200.0,Edmund McMillen and Florian Himsl,Indie
113200.0,Edmund McMillen and Florian Himsl,RPG
90208.0,Giants Software,Simulation
200230.0,1C-Avalon,Racing
200230.0,1C-Avalon,Simulation
9350.0,Gas Powered Games,Strategy
901776.0,Red Redemption,Strategy
901776.0,Red Redemption,Indie
901776.0,Red Redemption,Casual
901776.0,Red Redemption,Simulation
201100.0,Steel Monkeys,Action
201100.0,Steel Monkeys,Racing
80202.0,Red Redemption,Strategy
80202.0,Red Redemption,Indie
80202.0,Red Redemption,Casual
80202.0,Red Redemption,Simulation
80204.0,Red Redemption,Strategy
80204.0,Red Redemption,Indie
80204.0,Red Redemption,Casual
80204.0,Red Redemption,Simulation
34842.0,City Interactive,Action
95900.0,"Games Farm,3Division",Action
95900.0,"Games Farm,3Division",Simulation
80207.0,Red Redemption,Strategy
80207.0,Red Redemption,Indie
80207.0,Red Redemption,Casual
80207.0,Red Redemption,Simulation
45770.0,Capcom Vancouver,Action
45770.0,Capcom Vancouver,Adventure
18080.0,Hothead Games,Action
18080.0,Hothead Games,Adventure
18080.0,Hothead Games,RPG
200670.0,"Akella,.dat",Strategy
108210.0,Days of Wonder,Casual
108210.0,Days of Wonder,Simulation
108210.0,Days of Wonder,Strategy
65231.0,Dovetail Games,Simulation
115100.0,Double Fine Productions,Adventure
115100.0,Double Fine Productions,Casual
115100.0,Double Fine Productions,RPG
47930.0,The Sims Studio,Simulation
41816.0,Positech Games,Strategy
41816.0,Positech Games,Indie
41816.0,Positech Games,Simulation
201480.0,"Vlambeer,Croteam",Action
201480.0,"Vlambeer,Croteam",Indie
201480.0,"Vlambeer,Croteam",RPG
200910.0,Iridium Studios,Indie
200910.0,Iridium Studios,RPG
200130.0,Ideas Pad,Casual
200130.0,Ideas Pad,Indie
200130.0,Ideas Pad,Strategy
201490.0,b-Alive,Simulation
201490.0,b-Alive,Strategy
65610.0,Spellbound Studios,RPG
43190.0,KTX Software,Action
43190.0,KTX Software,Indie
102622.0,Robot Entertainment,Action
102622.0,Robot Entertainment,Indie
102622.0,Robot Entertainment,Strategy
39270.0,Obsidian Entertainment,Action
39270.0,Obsidian Entertainment,RPG
24200.0,Daybreak Game Company,Action
24200.0,Daybreak Game Company,Adventure
24200.0,Daybreak Game Company,Free to Play
24200.0,Daybreak Game Company,Massively Multiplayer
24200.0,Daybreak Game Company,RPG
55370.0,Volition,Action
57696.0,"Haemimont Games,Feral Interactive (Mac)",Simulation
57696.0,"Haemimont Games,Feral Interactive (Mac)",Strategy
71340.0,Devil's Details,Action
202670.0,HeR Interactive,Adventure
102623.0,Robot Entertainment,Action
102623.0,Robot Entertainment,Indie
102623.0,Robot Entertainment,Strategy
115300.0,"Infinity Ward,Sledgehammer Games,Aspyr (Mac)",Action
110800.0,"Team Bondi,Rockstar Leeds",Adventure
110800.0,"Team Bondi,Rockstar Leeds",Strategy
110810.0,"Team Bondi,Rockstar Leeds",Adventure
110810.0,"Team Bondi,Rockstar Leeds",Strategy
64016.0,Digitalmindsoft,Strategy
94203.0,Final Form Games,Action
94203.0,Final Form Games,Indie
94202.0,Final Form Games,Action
94202.0,Final Form Games,Indie
202521.0,Trendy Entertainment,Strategy
202521.0,Trendy Entertainment,RPG
202521.0,Trendy Entertainment,Indie
61310.0,Cipher Prime Studios,Indie
61310.0,Cipher Prime Studios,Casual
73092.0,Arrowhead Game Studios,Action
73092.0,Arrowhead Game Studios,RPG
91100.0,Digital Reality,Indie
91100.0,Digital Reality,Racing
73091.0,Arrowhead Game Studios,Action
73091.0,Arrowhead Game Studios,RPG
34345.0,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
201272.0,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
73058.0,Arrowhead Game Studios,Action
73058.0,Arrowhead Game Studios,RPG
25812.0,Paradox Interactive,Strategy
46350.0,Unicorn Games Studio,Strategy
200880.0,Rocksteady Studios,Action
202200.0,Stardock Entertainment,Strategy
24083.0,"KrossRails,Dovetail Games",Simulation
113400.0,Reloaded Productions,Action
113400.0,Reloaded Productions,Free to Play
113400.0,Reloaded Productions,Massively Multiplayer
80340.0,Wadjet Eye Games,Adventure
80340.0,Wadjet Eye Games,Indie
200870.0,Rocksteady Studios,Action
64017.0,Digitalmindsoft,Strategy
35429.0,Tripwire Interactive,Action
201510.0,Team 6 Studios,Racing
201877.0,Ubisoft Montreal,Action
203700.0,Trendy Entertainment,Action
203700.0,Trendy Entertainment,RPG
203700.0,Trendy Entertainment,Indie
57695.0,"Haemimont Games,Feral Interactive (Mac)",Simulation
57695.0,"Haemimont Games,Feral Interactive (Mac)",Strategy
23530.0,"Vicious Cycle Software, Inc.",Action
49475.0,Stainless Games Ltd,Strategy
55344.0,Relic,Action
55341.0,Relic,Action
98820.0,"Gaslamp Games, Inc.",Casual
98820.0,"Gaslamp Games, Inc.",Indie
98820.0,"Gaslamp Games, Inc.",RPG
55340.0,Relic,Action
49337.0,Nitro Games,Strategy
55343.0,Relic,Action
91616.0,Coffee Stain Studios,Action
91616.0,Coffee Stain Studios,Casual
91616.0,Coffee Stain Studios,Indie
91616.0,Coffee Stain Studios,Strategy
201310.0,Egosoft,Action
201310.0,Egosoft,Simulation
35720.0,Frozenbyte,Action
35720.0,Frozenbyte,Adventure
35720.0,Frozenbyte,Indie
204381.0,Trendy Entertainment,Action
204381.0,Trendy Entertainment,RPG
204381.0,Trendy Entertainment,Indie
204010.0,ASTRO PORT,Action
204010.0,ASTRO PORT,Indie
111403.0,NGD Studios,Action
111403.0,NGD Studios,Indie
203990.0,ASTRO PORT,Action
203990.0,ASTRO PORT,Indie
204030.0,Lionhead Studios,Action
204030.0,Lionhead Studios,Adventure
204030.0,Lionhead Studios,RPG
200620.0,Avalanche Studios,Action
202452.0,Fakt Software,Casual
202452.0,Fakt Software,Strategy
204380.0,Trendy Entertainment,Action
204380.0,Trendy Entertainment,RPG
204380.0,Trendy Entertainment,Indie
55395.0,Volition,Action
200610.0,Avalanche Studios,Action
55471.0,Relic,Action
55473.0,Relic,Action
55472.0,Relic,Action
55470.0,Relic,Action
55347.0,Relic,Action
23553.0,"D3Publisher of America, Inc.",Action
23552.0,"D3Publisher of America, Inc.",Action
23551.0,"D3Publisher of America, Inc.",Action
200890.0,Rocksteady Studios,Action
200860.0,Rocksteady Studios,Action
23550.0,"D3Publisher of America, Inc.",Action
200390.0,Unigine Corp.,Indie
200390.0,Unigine Corp.,Strategy
65244.0,Dovetail Games,Simulation
24480.0,NeocoreGames,RPG
24480.0,NeocoreGames,Strategy
24488.0,NEOCORE GAMES,Strategy
24488.0,NEOCORE GAMES,RPG
204340.0,Croteam,Action
204340.0,Croteam,Indie
203510.0,Lizsoft,Action
203510.0,Lizsoft,Indie
203510.0,Lizsoft,RPG
9900.0,Cryptic Studios,Free to Play
9900.0,Cryptic Studios,Massively Multiplayer
9900.0,Cryptic Studios,RPG
204386.0,Trendy Entertainment,Action
204386.0,Trendy Entertainment,RPG
204386.0,Trendy Entertainment,Indie
204385.0,Trendy Entertainment,Action
204385.0,Trendy Entertainment,RPG
204385.0,Trendy Entertainment,Indie
57740.0,"Coreplay GmbH,Bigmoon Studios",RPG
57740.0,"Coreplay GmbH,Bigmoon Studios",Simulation
57740.0,"Coreplay GmbH,Bigmoon Studios",Strategy
204390.0,RichMakeGame,Action
204390.0,RichMakeGame,Indie
42968.0,Paradox Development Studio,Strategy
105800.0,Q-Games Ltd.,Action
105800.0,Q-Games Ltd.,Casual
105800.0,Q-Games Ltd.,Indie
105802.0,Q-Games Ltd.,Casual
105802.0,Q-Games Ltd.,Indie
111100.0,Owlchemy Labs,Casual
111100.0,Owlchemy Labs,Indie
111100.0,Owlchemy Labs,Racing
203210.0,Puppygames,Action
203210.0,Puppygames,Casual
203210.0,Puppygames,Indie
45773.0,Capcom Vancouver,Action
45774.0,Capcom Vancouver,Action
205160.0,inXile Entertainment,Action
205160.0,inXile Entertainment,Indie
203770.0,Paradox Development Studio,RPG
203770.0,Paradox Development Studio,Simulation
203770.0,Paradox Development Studio,Strategy
203772.0,Paradox Interactive,Strategy
203773.0,Paradox Interactive,Strategy
92620.0,"WXP Games, LLC",Action
92620.0,"WXP Games, LLC",Indie
205120.0,inXile Entertainment,Action
205120.0,inXile Entertainment,Indie
108710.0,Remedy Entertainment,Action
108710.0,Remedy Entertainment,Adventure
24065.0,Thomson Interactive,Simulation
73039.0,Arrowhead Game Studios,Action
73039.0,Arrowhead Game Studios,RPG
10220.0,Trashmasters,Action
108110.0,Little Green Men Games,RPG
108110.0,Little Green Men Games,Simulation
200210.0,Wild Shadow Studios,Action
200210.0,Wild Shadow Studios,Free to Play
200210.0,Wild Shadow Studios,Indie
200210.0,Wild Shadow Studios,Massively Multiplayer
200210.0,Wild Shadow Studios,RPG
42905.0,Paradox Interactive,Strategy
55381.0,Volition,Action
204440.0,MumboJumbo,Adventure
204440.0,MumboJumbo,Casual
205690.0,Brandon Brizzi,Adventure
205690.0,Brandon Brizzi,Indie
201882.0,Ubisoft Montreal,Action
